Date,Product_ID,Category,Subcategory,Supplier_ID,Price,Cost,Units_Sold,Discount,Promotion_Type
2024-05-19,P0050,Toys,Board Games,S016,71.95,37.53,9,0.0,None
2024-05-20,P0001,Electronics,Smartphones,S011,481.19,273.66,15,0.0,None
2024-05-20,P0002,Electronics,Smartwatches,S004,1993.61,1475.23,12,0.0,None
2024-05-20,P0003,Electronics,Laptops,S020,653.94,466.44,9,0.0,None
2024-05-20,P0004,Electronics,Smartwatches,S014,928.87,544.25,4,0.0,None
2024-05-20,P0005,Electronics,Smartwatches,S018,109.41,69.39,9,0.0,None
2024-05-20,P0006,Electronics,Cameras,S016,1941.98,1216.05,2,0.0,None
2024-05-20,P0007,Electronics,Smartwatches,S015,1732.14,923.95,8,0.0,None
2024-05-20,P0008,Electronics,Smartphones,S020,1024.44,595.37,9,0.0,None
2024-05-20,P0009,Home,Furniture,S010,468.46,231.67,5,0.0,None
2024-05-20,P0010,Home,Furniture,S015,116.04,84.96,13,0.0,None
2024-05-20,P0011,Home,Decor,S011,97.2,44.2,2,0.0,None
2024-05-20,P0012,Home,Decor,S009,333.58,207.76,11,0.0,None
2024-05-20,P0013,Home,Bedding,S013,337.33,236.21,11,0.0,None
2024-05-20,P0014,Home,Lighting,S003,323.64,156.29,7,0.0,None
2024-05-20,P0015,Home,Bedding,S003,273.06,186.92,14,0.0,None
2024-05-20,P0016,Clothing,Accessories,S010,213.02,99.18,3,0.0,None
2024-05-20,P0017,Clothing,Shoes,S005,90.9,74.92,14,0.0,None
2024-05-20,P0018,Clothing,Accessories,S010,58.88,28.52,18,0.0,None
2024-05-20,P0019,Clothing,Dresses,S012,183.23,107.64,5,0.0,None
2024-05-20,P0020,Clothing,Shoes,S003,290.18,241.95,14,0.0,None
2024-05-20,P0021,Clothing,Accessories,S018,277.22,209.56,20,0.0,None
2024-05-20,P0022,Clothing,Shirts,S014,197.23,155.63,13,0.0,None
2024-05-20,P0023,Grocery,Canned,S016,46.23,24.28,48,0.0,None
2024-05-20,P0024,Grocery,Canned,S009,3.35,2.69,25,0.0,None
2024-05-20,P0025,Grocery,Bakery,S019,35.0,21.34,16,0.0,None
2024-05-20,P0026,Grocery,Bakery,S017,42.76,24.16,42,0.0,None
2024-05-20,P0027,Grocery,Snacks,S019,9.76,8.04,61,0.0,None
2024-05-20,P0028,Grocery,Beverages,S002,24.7,11.96,40,0.0,None
2024-05-20,P0029,Grocery,Canned,S004,34.28,24.34,31,0.0,None
2024-05-20,P0030,Beauty,Bath,S014,31.76,15.18,14,0.0,None
2024-05-20,P0031,Beauty,Makeup,S016,125.39,57.14,21,0.0,None
2024-05-20,P0032,Beauty,Makeup,S004,114.76,94.3,10,0.0,None
2024-05-20,P0033,Beauty,Fragrance,S016,31.16,22.78,5,0.0,None
2024-05-20,P0034,Beauty,Bath,S009,52.02,41.41,2,0.0,None
2024-05-20,P0035,Beauty,Fragrance,S010,55.26,29.5,15,0.0,None
2024-05-20,P0036,Beauty,Bath,S016,132.53,73.57,12,0.0,None
2024-05-20,P0037,Sports,Cycling,S014,81.78,40.72,8,0.0,None
2024-05-20,P0038,Sports,Team Sports,S009,49.1,27.4,6,0.0,None
2024-05-20,P0039,Sports,Fitness,S005,348.24,225.99,4,0.0,None
2024-05-20,P0040,Sports,Yoga,S015,196.61,96.22,8,0.0,None
2024-05-20,P0041,Sports,Yoga,S016,113.24,68.25,1,0.0,None
2024-05-20,P0042,Sports,Outdoor,S009,365.75,258.07,6,0.0,None
2024-05-20,P0043,Sports,Cycling,S015,248.39,146.15,5,0.0,None
2024-05-20,P0044,Toys,Educational,S014,93.04,74.66,4,0.0,None
2024-05-20,P0045,Toys,Action Figures,S010,44.65,26.85,7,0.0,None
2024-05-20,P0046,Toys,Educational,S004,37.57,27.87,10,0.0,None
2024-05-20,P0047,Toys,Outdoor Toys,S009,143.71,95.03,7,0.0,None
2024-05-20,P0048,Toys,Dolls,S014,110.44,55.47,5,0.0,None
2024-05-20,P0049,Toys,Educational,S003,123.36,88.66,12,0.0,None
2024-05-20,P0050,Toys,Board Games,S016,71.46,42.0,15,0.0,None
2024-05-21,P0001,Electronics,Smartphones,S011,488.29,355.77,12,0.0,None
2024-05-21,P0002,Electronics,Smartwatches,S004,1971.35,893.31,15,0.0,None
2024-05-21,P0003,Electronics,Laptops,S020,643.07,454.39,1,0.0,None
2024-05-21,P0004,Electronics,Smartwatches,S014,907.72,562.02,6,0.0,None
2024-05-21,P0005,Electronics,Smartwatches,S018,110.81,82.44,5,0.0,None
2024-05-21,P0006,Electronics,Cameras,S016,1923.82,1419.32,3,0.0,None
2024-05-21,P0007,Electronics,Smartwatches,S015,1768.04,1190.06,13,0.0,None
2024-05-21,P0008,Electronics,Smartphones,S020,1051.67,791.42,9,0.0,None
2024-05-21,P0009,Home,Furniture,S010,474.55,392.22,4,0.0,None
2024-05-21,P0010,Home,Furniture,S015,113.84,63.93,6,0.0,None
2024-05-21,P0011,Home,Decor,S011,98.73,83.52,1,0.0,None
2024-05-21,P0012,Home,Decor,S009,327.96,220.12,6,0.0,None
2024-05-21,P0013,Home,Bedding,S013,343.54,158.75,10,0.0,None
2024-05-21,P0014,Home,Lighting,S003,322.89,241.31,17,0.0,None
2024-05-21,P0015,Home,Bedding,S003,272.84,154.96,11,0.0,None
2024-05-21,P0016,Clothing,Accessories,S010,214.12,145.26,8,0.0,None
2024-05-21,P0017,Clothing,Shoes,S005,90.45,42.12,17,0.0,None
2024-05-21,P0018,Clothing,Accessories,S010,60.13,31.47,17,0.0,None
2024-05-21,P0019,Clothing,Dresses,S012,182.86,95.92,17,0.0,None
2024-05-21,P0020,Clothing,Shoes,S003,289.38,213.49,18,0.0,None
2024-05-21,P0021,Clothing,Accessories,S018,281.38,134.72,21,0.0,None
2024-05-21,P0022,Clothing,Shirts,S014,195.97,160.22,11,0.0,None
2024-05-21,P0023,Grocery,Canned,S016,45.9,35.75,36,0.0,None
2024-05-21,P0024,Grocery,Canned,S009,3.23,2.18,28,0.0,None
2024-05-21,P0025,Grocery,Bakery,S019,35.67,16.57,22,0.0,None
2024-05-21,P0026,Grocery,Bakery,S017,42.49,23.9,39,0.0,None
2024-05-21,P0027,Grocery,Snacks,S019,9.73,6.12,71,0.0,None
2024-05-21,P0028,Grocery,Beverages,S002,24.72,20.68,32,0.0,None
2024-05-21,P0029,Grocery,Canned,S004,34.68,21.21,26,0.0,None
2024-05-21,P0030,Beauty,Bath,S014,32.61,27.16,10,0.0,None
2024-05-21,P0031,Beauty,Makeup,S016,123.58,86.21,19,0.0,None
2024-05-21,P0032,Beauty,Makeup,S004,114.52,88.27,11,0.0,None
2024-05-21,P0033,Beauty,Fragrance,S016,31.13,26.43,105,0.0,None
2024-05-21,P0034,Beauty,Bath,S009,51.51,41.21,2,0.0,None
2024-05-21,P0035,Beauty,Fragrance,S010,54.31,37.76,16,0.0,None
2024-05-21,P0036,Beauty,Bath,S016,132.59,59.74,13,0.0,None
2024-05-21,P0037,Sports,Cycling,S014,80.58,53.09,2,0.0,None
2024-05-21,P0038,Sports,Team Sports,S009,50.05,37.78,6,0.0,None
2024-05-21,P0039,Sports,Fitness,S005,341.75,188.22,8,0.0,None
2024-05-21,P0040,Sports,Yoga,S015,198.74,103.87,1,0.0,None
2024-05-21,P0041,Sports,Yoga,S016,113.16,74.11,5,0.0,None
2024-05-21,P0042,Sports,Outdoor,S009,359.33,277.71,3,0.0,None
2024-05-21,P0043,Sports,Cycling,S015,242.23,194.65,12,0.0,None
2024-05-21,P0044,Toys,Educational,S014,93.54,62.93,11,0.0,None
2024-05-21,P0045,Toys,Action Figures,S010,44.64,34.93,13,0.0,None
2024-05-21,P0046,Toys,Educational,S004,37.39,27.95,11,0.0,None
2024-05-21,P0047,Toys,Outdoor Toys,S009,146.37,92.65,7,0.0,None
2024-05-21,P0048,Toys,Dolls,S014,108.22,74.67,8,0.0,None
2024-05-21,P0049,Toys,Educational,S003,124.27,57.55,7,0.0,None
2024-05-21,P0050,Toys,Board Games,S016,71.5,55.72,6,0.0,None
2024-05-22,P0001,Electronics,Smartphones,S011,474.24,359.17,10,0.0,None
2024-05-22,P0002,Electronics,Smartwatches,S004,1978.43,942.0,11,0.0,None
2024-05-22,P0003,Electronics,Laptops,S020,642.6,291.88,7,0.0,None
2024-05-22,P0004,Electronics,Smartwatches,S014,919.93,693.41,11,0.0,None
2024-05-22,P0005,Electronics,Smartwatches,S018,110.91,73.79,10,0.0,None
2024-05-22,P0006,Electronics,Cameras,S016,1909.19,1440.13,2,0.0,None
2024-05-22,P0007,Electronics,Smartwatches,S015,1747.44,1184.94,12,0.0,None
2024-05-22,P0008,Electronics,Smartphones,S020,1032.67,615.66,13,0.0,None
2024-05-22,P0009,Home,Furniture,S010,474.02,222.74,2,0.0,None
2024-05-22,P0010,Home,Furniture,S015,111.24,78.1,12,0.0,None
2024-05-22,P0011,Home,Decor,S011,96.18,51.06,5,0.0,None
2024-05-22,P0012,Home,Decor,S009,328.71,216.26,10,0.0,None
2024-05-22,P0013,Home,Bedding,S013,339.64,201.36,13,0.0,None
2024-05-22,P0014,Home,Lighting,S003,322.64,238.73,6,0.0,None
2024-05-22,P0015,Home,Bedding,S003,274.85,125.48,10,0.0,None
2024-05-22,P0016,Clothing,Accessories,S010,213.54,168.1,10,0.0,None
2024-05-22,P0017,Clothing,Shoes,S005,90.85,66.2,16,0.0,None
2024-05-22,P0018,Clothing,Accessories,S010,59.56,42.84,15,0.0,None
2024-05-22,P0019,Clothing,Dresses,S012,184.89,111.3,14,0.0,None
2024-05-22,P0020,Clothing,Shoes,S003,295.9,159.73,15,0.0,None
2024-05-22,P0021,Clothing,Accessories,S018,284.68,194.22,23,0.0,None
2024-05-22,P0022,Clothing,Shirts,S014,198.72,116.89,19,0.0,None
2024-05-22,P0023,Grocery,Canned,S016,45.82,24.32,38,0.0,None
2024-05-22,P0024,Grocery,Canned,S009,3.23,1.46,25,0.0,None
2024-05-22,P0025,Grocery,Bakery,S019,35.23,22.71,26,0.0,None
2024-05-22,P0026,Grocery,Bakery,S017,42.78,29.42,43,0.0,None
2024-05-22,P0027,Grocery,Snacks,S019,9.6,5.25,51,0.0,None
2024-05-22,P0028,Grocery,Beverages,S002,24.88,20.42,25,0.0,None
2024-05-22,P0029,Grocery,Canned,S004,34.01,28.31,24,0.0,None
2024-05-22,P0030,Beauty,Bath,S014,31.57,22.89,18,0.0,None
2024-05-22,P0031,Beauty,Makeup,S016,125.36,95.23,12,0.0,None
2024-05-22,P0032,Beauty,Makeup,S004,113.88,91.68,7,0.0,None
2024-05-22,P0033,Beauty,Fragrance,S016,31.03,15.68,5,0.0,None
2024-05-22,P0034,Beauty,Bath,S009,52.03,27.89,8,0.0,None
2024-05-22,P0035,Beauty,Fragrance,S010,54.46,30.92,14,0.0,None
2024-05-22,P0036,Beauty,Bath,S016,132.25,109.74,16,0.0,None
2024-05-22,P0037,Sports,Cycling,S014,82.34,64.24,4,0.0,None
2024-05-22,P0038,Sports,Team Sports,S009,49.4,37.7,8,0.0,None
2024-05-22,P0039,Sports,Fitness,S005,334.66,162.63,6,0.0,None
2024-05-22,P0040,Sports,Yoga,S015,198.16,148.39,6,0.0,None
2024-05-22,P0041,Sports,Yoga,S016,115.8,79.52,7,0.0,None
2024-05-22,P0042,Sports,Outdoor,S009,362.14,266.59,9,0.0,None
2024-05-22,P0043,Sports,Cycling,S015,243.23,185.07,9,0.0,None
2024-05-22,P0044,Toys,Educational,S014,92.25,61.25,5,0.0,None
2024-05-22,P0045,Toys,Action Figures,S010,45.21,34.16,8,0.0,None
2024-05-22,P0046,Toys,Educational,S004,37.18,30.1,8,0.0,None
2024-05-22,P0047,Toys,Outdoor Toys,S009,147.51,120.66,6,0.0,None
2024-05-22,P0048,Toys,Dolls,S014,109.43,71.7,7,0.0,None
2024-05-22,P0049,Toys,Educational,S003,124.99,83.46,9,0.0,None
2024-05-22,P0050,Toys,Board Games,S016,70.33,43.11,16,0.0,None
2024-05-23,P0001,Electronics,Smartphones,S011,471.11,330.77,12,0.0,None
2024-05-23,P0002,Electronics,Smartwatches,S004,1990.59,1600.57,14,0.0,None
2024-05-23,P0003,Electronics,Laptops,S020,632.62,363.22,4,0.0,None
2024-05-23,P0004,Electronics,Smartwatches,S014,927.19,521.77,10,0.0,None
2024-05-23,P0005,Electronics,Smartwatches,S018,111.65,91.02,5,0.0,None
2024-05-23,P0006,Electronics,Cameras,S016,1927.8,950.02,2,0.0,None
2024-05-23,P0007,Electronics,Smartwatches,S015,1781.43,1287.12,8,0.0,None
2024-05-23,P0008,Electronics,Smartphones,S020,1034.04,698.34,11,0.0,None
2024-05-23,P0009,Home,Furniture,S010,481.5,223.52,3,0.0,None
2024-05-23,P0010,Home,Furniture,S015,113.59,77.2,9,0.0,None
2024-05-23,P0011,Home,Decor,S011,98.16,81.8,1,0.0,None
2024-05-23,P0012,Home,Decor,S009,331.12,202.22,7,0.0,None
2024-05-23,P0013,Home,Bedding,S013,339.42,285.16,11,0.0,None
2024-05-23,P0014,Home,Lighting,S003,327.15,200.15,17,0.0,None
2024-05-23,P0015,Home,Bedding,S003,274.1,231.73,8,0.0,None
2024-05-23,P0016,Clothing,Accessories,S010,213.85,174.72,7,0.0,None
2024-05-23,P0017,Clothing,Shoes,S005,89.81,69.69,15,0.0,None
2024-05-23,P0018,Clothing,Accessories,S010,59.06,36.68,26,0.0,None
2024-05-23,P0019,Clothing,Dresses,S012,179.86,108.29,14,0.0,None
2024-05-23,P0020,Clothing,Shoes,S003,295.58,185.54,11,0.0,None
2024-05-23,P0021,Clothing,Accessories,S018,281.43,160.61,18,0.0,None
2024-05-23,P0022,Clothing,Shirts,S014,193.41,149.77,10,0.0,None
2024-05-23,P0023,Grocery,Canned,S016,45.53,36.69,55,0.0,None
2024-05-23,P0024,Grocery,Canned,S009,3.2,2.16,26,0.0,None
2024-05-23,P0025,Grocery,Bakery,S019,35.11,18.79,19,0.0,None
2024-05-23,P0026,Grocery,Bakery,S017,42.26,20.6,54,0.0,None
2024-05-23,P0027,Grocery,Snacks,S019,9.73,7.5,57,0.0,None
2024-05-23,P0028,Grocery,Beverages,S002,24.67,12.7,44,0.0,None
2024-05-23,P0029,Grocery,Canned,S004,34.26,24.64,29,0.0,None
2024-05-23,P0030,Beauty,Bath,S014,32.0,14.51,11,0.0,None
2024-05-23,P0031,Beauty,Makeup,S016,126.62,68.85,13,0.0,None
2024-05-23,P0032,Beauty,Makeup,S004,113.81,54.97,1,0.0,None
2024-05-23,P0033,Beauty,Fragrance,S016,30.62,21.27,7,0.0,None
2024-05-23,P0034,Beauty,Bath,S009,53.37,28.12,2,0.0,None
2024-05-23,P0035,Beauty,Fragrance,S010,55.53,43.26,14,0.0,None
2024-05-23,P0036,Beauty,Bath,S016,133.34,85.91,9,0.0,None
2024-05-23,P0037,Sports,Cycling,S014,81.78,65.74,3,0.0,None
2024-05-23,P0038,Sports,Team Sports,S009,50.42,37.37,8,0.0,None
2024-05-23,P0039,Sports,Fitness,S005,336.56,162.92,1,0.0,None
2024-05-23,P0040,Sports,Yoga,S015,199.34,152.23,3,0.0,None
2024-05-23,P0041,Sports,Yoga,S016,113.94,69.03,4,0.0,None
2024-05-23,P0042,Sports,Outdoor,S009,357.26,259.36,5,0.0,None
2024-05-23,P0043,Sports,Cycling,S015,239.17,132.58,7,0.0,None
2024-05-23,P0044,Toys,Educational,S014,93.15,54.85,0,0.0,None
2024-05-23,P0045,Toys,Action Figures,S010,44.4,29.58,10,0.0,None
2024-05-23,P0046,Toys,Educational,S004,37.0,25.6,7,0.0,None
2024-05-23,P0047,Toys,Outdoor Toys,S009,146.12,120.4,4,0.0,None
2024-05-23,P0048,Toys,Dolls,S014,112.23,83.37,3,0.0,None
2024-05-23,P0049,Toys,Educational,S003,123.6,95.6,13,0.0,None
2024-05-23,P0050,Toys,Board Games,S016,71.95,46.13,7,0.0,None
2024-05-24,P0001,Electronics,Smartphones,S011,468.71,369.82,9,0.0,None
2024-05-24,P0002,Electronics,Smartwatches,S004,1975.17,1222.98,11,0.0,None
2024-05-24,P0003,Electronics,Laptops,S020,639.42,461.29,2,0.0,None
2024-05-24,P0004,Electronics,Smartwatches,S014,916.34,561.9,5,0.0,None
2024-05-24,P0005,Electronics,Smartwatches,S018,107.57,56.69,4,0.0,None
2024-05-24,P0006,Electronics,Cameras,S016,1959.13,1379.64,2,0.0,None
2024-05-24,P0007,Electronics,Smartwatches,S015,1765.47,1474.34,2,0.0,None
2024-05-24,P0008,Electronics,Smartphones,S020,1042.83,761.62,4,0.0,None
2024-05-24,P0009,Home,Furniture,S010,465.97,361.88,3,0.0,None
2024-05-24,P0010,Home,Furniture,S015,112.79,57.81,10,0.0,None
2024-05-24,P0011,Home,Decor,S011,97.27,69.22,0,0.0,None
2024-05-24,P0012,Home,Decor,S009,326.16,206.33,12,0.0,None
2024-05-24,P0013,Home,Bedding,S013,343.48,267.2,7,0.0,None
2024-05-24,P0014,Home,Lighting,S003,329.62,212.29,17,0.0,None
2024-05-24,P0015,Home,Bedding,S003,274.94,203.4,6,0.0,None
2024-05-24,P0016,Clothing,Accessories,S010,213.93,140.08,8,0.0,None
2024-05-24,P0017,Clothing,Shoes,S005,90.84,57.02,15,0.0,None
2024-05-24,P0018,Clothing,Accessories,S010,57.9,41.1,9,0.0,None
2024-05-24,P0019,Clothing,Dresses,S012,178.35,102.4,14,0.0,None
2024-05-24,P0020,Clothing,Shoes,S003,296.56,220.82,12,0.0,None
2024-05-24,P0021,Clothing,Accessories,S018,280.39,225.42,17,0.0,None
2024-05-24,P0022,Clothing,Shirts,S014,196.06,105.21,12,0.0,None
2024-05-24,P0023,Grocery,Canned,S016,46.05,30.45,37,0.0,None
2024-05-24,P0024,Grocery,Canned,S009,3.34,2.26,39,0.0,None
2024-05-24,P0025,Grocery,Bakery,S019,34.87,24.82,24,0.0,None
2024-05-24,P0026,Grocery,Bakery,S017,42.6,30.27,33,0.0,None
2024-05-24,P0027,Grocery,Snacks,S019,9.8,7.25,69,0.0,None
2024-05-24,P0028,Grocery,Beverages,S002,24.93,21.11,19,0.0,None
2024-05-24,P0029,Grocery,Canned,S004,34.45,18.84,38,0.0,None
2024-05-24,P0030,Beauty,Bath,S014,32.25,17.99,16,0.0,None
2024-05-24,P0031,Beauty,Makeup,S016,124.52,94.59,14,0.0,None
2024-05-24,P0032,Beauty,Makeup,S004,112.76,86.56,13,0.0,None
2024-05-24,P0033,Beauty,Fragrance,S016,31.04,22.63,8,0.0,None
2024-05-24,P0034,Beauty,Bath,S009,51.68,43.4,7,0.0,None
2024-05-24,P0035,Beauty,Fragrance,S010,54.92,43.98,14,0.0,None
2024-05-24,P0036,Beauty,Bath,S016,132.2,74.07,18,0.0,None
2024-05-24,P0037,Sports,Cycling,S014,81.88,60.23,4,0.0,None
2024-05-24,P0038,Sports,Team Sports,S009,49.36,22.88,7,0.0,None
2024-05-24,P0039,Sports,Fitness,S005,343.27,155.53,6,0.0,None
2024-05-24,P0040,Sports,Yoga,S015,198.45,165.89,5,0.0,None
2024-05-24,P0041,Sports,Yoga,S016,113.49,58.58,3,0.0,None
2024-05-24,P0042,Sports,Outdoor,S009,363.44,250.77,8,0.0,None
2024-05-24,P0043,Sports,Cycling,S015,245.04,126.05,12,0.0,None
2024-05-24,P0044,Toys,Educational,S014,92.92,54.86,8,0.0,None
2024-05-24,P0045,Toys,Action Figures,S010,45.05,25.05,8,0.0,None
2024-05-24,P0046,Toys,Educational,S004,37.06,24.45,7,0.0,None
2024-05-24,P0047,Toys,Outdoor Toys,S009,144.31,91.06,0,0.0,None
2024-05-24,P0048,Toys,Dolls,S014,109.12,86.08,10,0.0,None
2024-05-24,P0049,Toys,Educational,S003,123.36,87.19,11,0.0,None
2024-05-24,P0050,Toys,Board Games,S016,70.9,38.58,9,0.0,None
2024-05-25,P0001,Electronics,Smartphones,S011,488.51,312.68,9,0.0,None
2024-05-25,P0002,Electronics,Smartwatches,S004,1963.05,1395.91,12,0.0,None
2024-05-25,P0003,Electronics,Laptops,S020,641.16,324.89,11,0.0,None
2024-05-25,P0004,Electronics,Smartwatches,S014,919.86,512.36,7,0.0,None
2024-05-25,P0005,Electronics,Smartwatches,S018,109.56,75.92,3,0.0,None
2024-05-25,P0006,Electronics,Cameras,S016,1945.08,1231.26,5,0.0,None
2024-05-25,P0007,Electronics,Smartwatches,S015,1765.26,1460.4,7,0.0,None
2024-05-25,P0008,Electronics,Smartphones,S020,1047.0,481.95,12,0.0,None
2024-05-25,P0009,Home,Furniture,S010,466.59,377.93,2,0.0,None
2024-05-25,P0010,Home,Furniture,S015,113.99,91.72,9,0.0,None
2024-05-25,P0011,Home,Decor,S011,100.37,66.99,3,0.0,None
2024-05-25,P0012,Home,Decor,S009,331.1,171.6,13,0.0,None
2024-05-25,P0013,Home,Bedding,S013,338.8,222.08,7,0.0,None
2024-05-25,P0014,Home,Lighting,S003,321.03,236.55,22,0.0,None
2024-05-25,P0015,Home,Bedding,S003,270.29,143.6,8,0.0,None
2024-05-25,P0016,Clothing,Accessories,S010,212.22,175.04,13,0.0,None
2024-05-25,P0017,Clothing,Shoes,S005,91.72,51.56,18,0.0,None
2024-05-25,P0018,Clothing,Accessories,S010,58.1,32.93,22,0.0,None
2024-05-25,P0019,Clothing,Dresses,S012,181.77,114.55,21,0.0,None
2024-05-25,P0020,Clothing,Shoes,S003,290.4,242.59,25,0.0,None
2024-05-25,P0021,Clothing,Accessories,S018,281.8,226.45,25,0.0,None
2024-05-25,P0022,Clothing,Shirts,S014,197.43,158.49,18,0.0,None
2024-05-25,P0023,Grocery,Canned,S016,45.89,30.41,49,0.0,None
2024-05-25,P0024,Grocery,Canned,S009,3.26,1.66,46,0.0,None
2024-05-25,P0025,Grocery,Bakery,S019,35.91,25.06,23,0.0,None
2024-05-25,P0026,Grocery,Bakery,S017,42.39,30.66,51,0.0,None
2024-05-25,P0027,Grocery,Snacks,S019,9.69,7.13,77,0.0,None
2024-05-25,P0028,Grocery,Beverages,S002,24.68,16.86,39,0.0,None
2024-05-25,P0029,Grocery,Canned,S004,34.34,23.85,39,0.0,None
2024-05-25,P0030,Beauty,Bath,S014,31.83,19.85,8,0.0,None
2024-05-25,P0031,Beauty,Makeup,S016,124.58,60.58,13,0.0,None
2024-05-25,P0032,Beauty,Makeup,S004,113.8,52.49,7,0.0,None
2024-05-25,P0033,Beauty,Fragrance,S016,30.55,21.47,5,0.0,None
2024-05-25,P0034,Beauty,Bath,S009,53.16,41.29,6,0.0,None
2024-05-25,P0035,Beauty,Fragrance,S010,54.24,38.08,14,0.0,None
2024-05-25,P0036,Beauty,Bath,S016,131.67,72.22,9,0.0,None
2024-05-25,P0037,Sports,Cycling,S014,82.57,65.05,4,0.0,None
2024-05-25,P0038,Sports,Team Sports,S009,49.89,31.96,7,0.0,None
2024-05-25,P0039,Sports,Fitness,S005,345.18,241.26,4,0.0,None
2024-05-25,P0040,Sports,Yoga,S015,197.23,109.85,5,0.0,None
2024-05-25,P0041,Sports,Yoga,S016,114.11,66.16,2,0.0,None
2024-05-25,P0042,Sports,Outdoor,S009,359.17,236.98,6,0.0,None
2024-05-25,P0043,Sports,Cycling,S015,244.84,174.79,9,0.0,None
2024-05-25,P0044,Toys,Educational,S014,92.79,68.06,10,0.0,None
2024-05-25,P0045,Toys,Action Figures,S010,44.99,28.28,20,0.0,None
2024-05-25,P0046,Toys,Educational,S004,36.6,29.6,10,0.0,None
2024-05-25,P0047,Toys,Outdoor Toys,S009,144.6,87.5,4,0.0,None
2024-05-25,P0048,Toys,Dolls,S014,112.12,65.18,10,0.0,None
2024-05-25,P0049,Toys,Educational,S003,122.84,78.48,22,0.0,None
2024-05-25,P0050,Toys,Board Games,S016,70.09,33.87,13,0.0,None
2024-05-26,P0001,Electronics,Smartphones,S011,481.02,329.98,11,0.0,None
2024-05-26,P0002,Electronics,Smartwatches,S004,1925.82,1478.98,12,0.0,None
2024-05-26,P0003,Electronics,Laptops,S020,626.94,491.24,7,0.0,None
2024-05-26,P0004,Electronics,Smartwatches,S014,923.92,652.91,3,0.0,None
2024-05-26,P0005,Electronics,Smartwatches,S018,108.29,71.65,4,0.0,None
2024-05-26,P0006,Electronics,Cameras,S016,1910.39,1220.31,1,0.0,None
2024-05-26,P0007,Electronics,Smartwatches,S015,1760.18,1230.51,74,0.0,None
2024-05-26,P0008,Electronics,Smartphones,S020,1040.49,828.02,10,0.0,None
2024-05-26,P0009,Home,Furniture,S010,477.96,218.34,6,0.0,None
2024-05-26,P0010,Home,Furniture,S015,113.21,80.48,7,0.0,None
2024-05-26,P0011,Home,Decor,S011,99.07,68.07,2,0.0,None
2024-05-26,P0012,Home,Decor,S009,332.94,198.92,10,0.0,None
2024-05-26,P0013,Home,Bedding,S013,339.9,217.11,10,0.0,None
2024-05-26,P0014,Home,Lighting,S003,320.49,253.78,20,0.0,None
2024-05-26,P0015,Home,Bedding,S003,276.7,151.81,11,0.0,None
2024-05-26,P0016,Clothing,Accessories,S010,215.7,124.23,7,0.0,None
2024-05-26,P0017,Clothing,Shoes,S005,92.37,59.52,19,0.0,None
2024-05-26,P0018,Clothing,Accessories,S010,59.11,28.42,19,0.0,None
2024-05-26,P0019,Clothing,Dresses,S012,182.6,143.83,24,0.0,None
2024-05-26,P0020,Clothing,Shoes,S003,290.9,192.92,13,0.0,None
2024-05-26,P0021,Clothing,Accessories,S018,282.85,159.86,3,0.0,None
2024-05-26,P0022,Clothing,Shirts,S014,195.12,148.92,19,0.0,None
2024-05-26,P0023,Grocery,Canned,S016,45.32,21.0,54,0.0,None
2024-05-26,P0024,Grocery,Canned,S009,3.29,2.5,35,0.0,None
2024-05-26,P0025,Grocery,Bakery,S019,34.69,18.36,31,0.0,None
2024-05-26,P0026,Grocery,Bakery,S017,43.32,30.02,41,0.0,None
2024-05-26,P0027,Grocery,Snacks,S019,9.64,5.69,75,0.0,None
2024-05-26,P0028,Grocery,Beverages,S002,24.87,14.81,46,0.0,None
2024-05-26,P0029,Grocery,Canned,S004,34.68,19.34,38,0.0,None
2024-05-26,P0030,Beauty,Bath,S014,32.67,17.69,15,0.0,None
2024-05-26,P0031,Beauty,Makeup,S016,123.25,73.78,19,0.0,None
2024-05-26,P0032,Beauty,Makeup,S004,115.7,82.6,8,0.0,None
2024-05-26,P0033,Beauty,Fragrance,S016,30.42,15.3,10,0.0,None
2024-05-26,P0034,Beauty,Bath,S009,51.96,36.83,7,0.0,None
2024-05-26,P0035,Beauty,Fragrance,S010,54.2,40.11,10,0.0,None
2024-05-26,P0036,Beauty,Bath,S016,131.32,98.95,13,0.0,None
2024-05-26,P0037,Sports,Cycling,S014,82.28,57.73,4,0.0,None
2024-05-26,P0038,Sports,Team Sports,S009,49.68,29.05,49,0.0,None
2024-05-26,P0039,Sports,Fitness,S005,343.71,260.01,2,0.0,None
2024-05-26,P0040,Sports,Yoga,S015,201.8,129.31,3,0.0,None
2024-05-26,P0041,Sports,Yoga,S016,114.32,83.16,5,0.0,None
2024-05-26,P0042,Sports,Outdoor,S009,364.11,203.23,8,0.0,None
2024-05-26,P0043,Sports,Cycling,S015,247.21,129.18,13,0.0,None
2024-05-26,P0044,Toys,Educational,S014,92.12,61.74,9,0.0,None
2024-05-26,P0045,Toys,Action Figures,S010,45.23,31.08,17,0.0,None
2024-05-26,P0046,Toys,Educational,S004,37.08,25.71,13,0.0,None
2024-05-26,P0047,Toys,Outdoor Toys,S009,147.33,101.31,4,0.0,None
2024-05-26,P0048,Toys,Dolls,S014,111.0,84.79,15,0.0,None
2024-05-26,P0049,Toys,Educational,S003,120.7,61.56,19,0.0,None
2024-05-26,P0050,Toys,Board Games,S016,71.2,57.21,18,0.0,None
